6.999999999999999556e-01,1.024000000000000000e+03,1.024000000000000000e+03,1.369038389000000052e+03,1.959790999999999985e+04
9.000000000000000222e-01,6.400000000000000000e+01,6.400000000000000000e+01,1.454543818000000101e+03,2.365829999999999927e+04
5.999999999999999778e-01,2.560000000000000000e+02,2.560000000000000000e+02,1.353926400999999942e+03,1.092418000000000029e+04
9.000000000000000222e-01,4.000000000000000000e+00,4.000000000000000000e+00,2.240094435999999860e+03,3.581129000000000087e+04
9.000000000000000222e-01,1.024000000000000000e+03,1.024000000000000000e+03,1.521803360000000112e+03,3.637086000000000058e+04
9.000000000000000222e-01,1.600000000000000000e+01,6.400000000000000000e+01,1.537363364999999931e+03,2.571384000000000015e+04
1.000000000000000000e+00,1.024000000000000000e+03,2.560000000000000000e+02,1.612244480000000067e+03,3.437688999999999942e+04
5.999999999999999778e-01,1.024000000000000000e+03,1.000000000000000000e+00,2.918561303999999836e+03,1.267622999999999956e+04
8.000000000000000444e-01,1.024000000000000000e+03,6.400000000000000000e+01,1.447394203999999945e+03,1.937638999999999942e+04
1.000000000000000000e+00,1.600000000000000000e+01,4.096000000000000000e+03,1.295767129999999952e+03,1.975254000000000087e+04
9.000000000000000222e-01,1.600000000000000000e+01,4.096000000000000000e+03,1.284176858999999922e+03,1.766583000000000175e+04
5.000000000000000000e-01,6.400000000000000000e+01,6.400000000000000000e+01,1.786323249000000033e+03,1.709043999999999869e+04
8.000000000000000444e-01,1.000000000000000000e+00,2.560000000000000000e+02,1.590643011999999999e+03,1.302046999999999935e+04
5.999999999999999778e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.722019016000000192e+03,1.258195000000000073e+04
5.000000000000000000e-01,6.400000000000000000e+01,1.600000000000000000e+01,2.346008412000000135e+03,1.062819000000000051e+04
6.999999999999999556e-01,1.600000000000000000e+01,2.560000000000000000e+02,1.419439444000000094e+03,1.090907999999999993e+04
1.000000000000000000e+00,6.400000000000000000e+01,6.400000000000000000e+01,1.495508178000000044e+03,2.797431000000000131e+04
9.000000000000000222e-01,2.560000000000000000e+02,1.638400000000000000e+04,1.568119022999999970e+03,3.654019999999999709e+04
6.999999999999999556e-01,2.560000000000000000e+02,1.024000000000000000e+03,1.309209493999999950e+03,1.320294000000000051e+04
1.000000000000000000e+00,2.560000000000000000e+02,1.600000000000000000e+01,1.593476294000000053e+03,2.995925999999999840e+04
5.999999999999999778e-01,1.600000000000000000e+01,1.638400000000000000e+04,1.267214011000000028e+03,1.816547000000000116e+04
6.999999999999999556e-01,1.024000000000000000e+03,4.000000000000000000e+00,1.711022236000000021e+03,1.286292000000000007e+04
1.000000000000000000e+00,6.400000000000000000e+01,4.096000000000000000e+03,1.356962017000000060e+03,2.841515000000000146e+04
8.000000000000000444e-01,1.600000000000000000e+01,4.000000000000000000e+00,2.175249552000000222e+03,2.111088000000000102e+04
9.000000000000000222e-01,4.000000000000000000e+00,6.400000000000000000e+01,1.706756992000000082e+03,2.360409999999999854e+04
1.000000000000000000e+00,2.560000000000000000e+02,1.024000000000000000e+03,1.450749101000000110e+03,3.255975999999999840e+04
1.000000000000000000e+00,1.024000000000000000e+03,1.600000000000000000e+01,1.696944578999999976e+03,2.571602000000000044e+04
6.999999999999999556e-01,1.024000000000000000e+03,6.400000000000000000e+01,1.413755920999999944e+03,1.089682999999999993e+04
6.999999999999999556e-01,4.000000000000000000e+00,1.638400000000000000e+04,1.273726730000000089e+03,1.810913999999999942e+04
5.999999999999999778e-01,4.000000000000000000e+00,4.096000000000000000e+03,1.299255182999999988e+03,1.115104000000000087e+04
5.999999999999999778e-01,4.000000000000000000e+00,1.024000000000000000e+03,1.382858639999999923e+03,8.897739999999999782e+03
9.000000000000000222e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.364737106999999924e+03,3.631059999999999854e+04
9.000000000000000222e-01,6.400000000000000000e+01,1.638400000000000000e+04,1.383792566000000079e+03,3.655927999999999884e+04
8.000000000000000444e-01,1.000000000000000000e+00,1.600000000000000000e+01,2.271844458999999915e+03,1.698222999999999956e+04
6.999999999999999556e-01,2.560000000000000000e+02,1.000000000000000000e+00,2.566918453000000227e+03,1.696252999999999884e+04
9.000000000000000222e-01,2.560000000000000000e+02,1.000000000000000000e+00,1.865777546000000029e+03,3.632505000000000291e+04
8.000000000000000444e-01,6.400000000000000000e+01,4.096000000000000000e+03,1.296580969999999979e+03,1.988154999999999927e+04
9.000000000000000222e-01,2.560000000000000000e+02,1.024000000000000000e+03,1.392699949000000061e+03,2.603738000000000102e+04
6.999999999999999556e-01,6.400000000000000000e+01,6.400000000000000000e+01,1.505616635000000088e+03,1.092886000000000058e+04
9.000000000000000222e-01,1.000000000000000000e+00,1.638400000000000000e+04,1.287551165999999967e+03,2.323813999999999942e+04
5.999999999999999778e-01,1.600000000000000000e+01,4.096000000000000000e+03,1.285295192999999927e+03,1.114852000000000044e+04
5.000000000000000000e-01,1.000000000000000000e+00,4.096000000000000000e+03,1.329484556000000111e+03,8.947940000000000509e+03
1.000000000000000000e+00,1.600000000000000000e+01,1.000000000000000000e+00,2.369474345000000085e+03,3.632251000000000204e+04
9.000000000000000222e-01,2.560000000000000000e+02,2.560000000000000000e+02,1.391712438999999904e+03,1.742002000000000044e+04
8.000000000000000444e-01,1.024000000000000000e+03,1.000000000000000000e+00,1.787887829000000011e+03,2.957052000000000044e+04
9.000000000000000222e-01,6.400000000000000000e+01,2.560000000000000000e+02,1.358717853999999988e+03,1.733863000000000102e+04
8.000000000000000444e-01,4.000000000000000000e+00,1.638400000000000000e+04,1.273680399000000079e+03,2.288593000000000029e+04
8.000000000000000444e-01,1.600000000000000000e+01,1.638400000000000000e+04,1.277089752000000090e+03,2.499104000000000087e+04
5.999999999999999778e-01,1.000000000000000000e+00,4.096000000000000000e+03,1.317818663999999899e+03,1.111743000000000029e+04
8.000000000000000444e-01,4.000000000000000000e+00,1.024000000000000000e+03,1.343234780000000001e+03,1.538706999999999971e+04
5.000000000000000000e-01,2.560000000000000000e+02,4.096000000000000000e+03,1.274208685999999943e+03,1.116510000000000036e+04
8.000000000000000444e-01,1.024000000000000000e+03,1.024000000000000000e+03,1.420742784000000029e+03,3.034009999999999854e+04
5.000000000000000000e-01,1.024000000000000000e+03,1.638400000000000000e+04,1.321591239999999971e+03,3.386875000000000000e+04
6.999999999999999556e-01,1.024000000000000000e+03,1.000000000000000000e+00,2.204569257999999991e+03,2.946974000000000160e+04
6.999999999999999556e-01,1.024000000000000000e+03,1.638400000000000000e+04,1.524871728999999959e+03,3.643434999999999854e+04
5.999999999999999778e-01,1.024000000000000000e+03,1.024000000000000000e+03,1.317814554999999928e+03,1.317209000000000015e+04
6.999999999999999556e-01,6.400000000000000000e+01,2.560000000000000000e+02,1.359437760000000026e+03,1.307697999999999956e+04
9.000000000000000222e-01,4.000000000000000000e+00,1.600000000000000000e+01,2.006496131000000105e+03,2.984443000000000029e+04
8.000000000000000444e-01,1.000000000000000000e+00,4.000000000000000000e+00,2.477453344999999899e+03,2.327077999999999884e+04
5.000000000000000000e-01,1.024000000000000000e+03,6.400000000000000000e+01,1.523244259000000056e+03,8.761100000000000364e+03
8.000000000000000444e-01,2.560000000000000000e+02,1.000000000000000000e+00,2.077487352000000101e+03,2.957009999999999854e+04
5.999999999999999778e-01,1.600000000000000000e+01,1.024000000000000000e+03,1.334947038999999904e+03,1.103872999999999956e+04
1.000000000000000000e+00,2.560000000000000000e+02,1.638400000000000000e+04,1.697459511000000020e+03,3.648961000000000058e+04
8.000000000000000444e-01,2.560000000000000000e+02,1.600000000000000000e+01,1.504079040000000077e+03,1.514309000000000015e+04
5.000000000000000000e-01,4.000000000000000000e+00,1.024000000000000000e+03,1.413822885999999926e+03,1.095823999999999978e+04
5.000000000000000000e-01,6.400000000000000000e+01,4.096000000000000000e+03,1.278813004999999976e+03,1.110380999999999949e+04
5.000000000000000000e-01,1.000000000000000000e+00,6.400000000000000000e+01,2.227201820000000225e+03,1.074250000000000000e+04
1.000000000000000000e+00,1.000000000000000000e+00,1.638400000000000000e+04,1.301175617999999986e+03,2.506884000000000015e+04
5.000000000000000000e-01,4.000000000000000000e+00,2.560000000000000000e+02,1.643681520000000091e+03,1.086912000000000080e+04
8.000000000000000444e-01,1.600000000000000000e+01,1.000000000000000000e+00,2.560527039999999943e+03,2.937606999999999971e+04
5.000000000000000000e-01,1.600000000000000000e+01,1.024000000000000000e+03,1.364872251000000006e+03,8.879340000000000146e+03
8.000000000000000444e-01,1.600000000000000000e+01,6.400000000000000000e+01,1.572391231999999945e+03,1.502186000000000058e+04
1.000000000000000000e+00,1.024000000000000000e+03,1.024000000000000000e+03,1.738719119000000092e+03,3.638588999999999942e+04
8.000000000000000444e-01,1.024000000000000000e+03,1.600000000000000000e+01,1.509744746999999961e+03,1.722681999999999971e+04
9.000000000000000222e-01,1.024000000000000000e+03,1.000000000000000000e+00,1.654893493999999919e+03,3.634105999999999767e+04
1.000000000000000000e+00,1.600000000000000000e+01,1.024000000000000000e+03,1.335264417000000094e+03,1.541625000000000000e+04
9.000000000000000222e-01,2.560000000000000000e+02,6.400000000000000000e+01,1.453060437000000093e+03,2.154241999999999825e+04
6.999999999999999556e-01,1.600000000000000000e+01,6.400000000000000000e+01,1.668761813000000075e+03,1.085318000000000029e+04
8.000000000000000444e-01,1.600000000000000000e+01,1.024000000000000000e+03,1.309582372000000078e+03,1.537786000000000058e+04
5.999999999999999778e-01,2.560000000000000000e+02,1.000000000000000000e+00,3.294021456999999828e+03,1.268251000000000022e+04
1.000000000000000000e+00,1.024000000000000000e+03,4.096000000000000000e+03,1.847090224000000035e+03,3.636908999999999651e+04
6.999999999999999556e-01,6.400000000000000000e+01,1.600000000000000000e+01,1.784594763999999941e+03,1.079713999999999942e+04
9.000000000000000222e-01,1.000000000000000000e+00,2.560000000000000000e+02,1.582721013000000085e+03,1.727474000000000160e+04
6.999999999999999556e-01,2.560000000000000000e+02,2.560000000000000000e+02,1.343241802000000007e+03,1.307380999999999949e+04
5.000000000000000000e-01,6.400000000000000000e+01,2.560000000000000000e+02,1.457530338999999913e+03,1.090829000000000087e+04
5.999999999999999778e-01,1.024000000000000000e+03,6.400000000000000000e+01,1.438727853999999979e+03,8.780440000000000509e+03
5.999999999999999778e-01,2.560000000000000000e+02,4.000000000000000000e+00,2.360980122999999821e+03,1.894306999999999971e+04
5.999999999999999778e-01,4.000000000000000000e+00,6.400000000000000000e+01,1.943349721000000045e+03,1.078451000000000022e+04
9.000000000000000222e-01,1.600000000000000000e+01,1.638400000000000000e+04,1.282164334999999937e+03,2.775847000000000116e+04
1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,2.306935465000000022e+03,3.632822000000000116e+04
5.000000000000000000e-01,2.560000000000000000e+02,1.600000000000000000e+01,2.088040327000000161e+03,1.069711000000000058e+04
5.999999999999999778e-01,4.000000000000000000e+00,1.600000000000000000e+01,2.482891469000000143e+03,1.066127000000000044e+04
6.999999999999999556e-01,6.400000000000000000e+01,1.000000000000000000e+00,2.810881942999999865e+03,2.714718999999999869e+04
6.999999999999999556e-01,4.000000000000000000e+00,1.600000000000000000e+01,2.259310535999999956e+03,1.278012999999999920e+04
9.000000000000000222e-01,2.560000000000000000e+02,4.000000000000000000e+00,1.601761692999999923e+03,3.621923999999999796e+04
5.000000000000000000e-01,6.400000000000000000e+01,4.000000000000000000e+00,3.198956319999999778e+03,1.258952000000000044e+04
8.000000000000000444e-01,1.000000000000000000e+00,6.400000000000000000e+01,1.917207977999999912e+03,1.498634000000000015e+04
5.999999999999999778e-01,1.000000000000000000e+00,1.638400000000000000e+04,1.272839987000000065e+03,1.613994000000000051e+04
5.000000000000000000e-01,1.600000000000000000e+01,4.000000000000000000e+00,3.346584734000000026e+03,2.288200000000000000e+04
9.000000000000000222e-01,1.024000000000000000e+03,4.000000000000000000e+00,1.513696030000000064e+03,3.197779999999999927e+04
1.000000000000000000e+00,4.000000000000000000e+00,1.024000000000000000e+03,1.358437431000000061e+03,1.961458000000000175e+04
1.000000000000000000e+00,1.000000000000000000e+00,1.600000000000000000e+01,2.244860584999999901e+03,3.633068000000000029e+04
1.000000000000000000e+00,2.560000000000000000e+02,1.000000000000000000e+00,1.855132826000000023e+03,3.633608000000000175e+04
9.000000000000000222e-01,2.560000000000000000e+02,1.600000000000000000e+01,1.509932841999999937e+03,2.788911999999999898e+04
1.000000000000000000e+00,1.600000000000000000e+01,1.638400000000000000e+04,1.302230812999999898e+03,2.761661999999999898e+04
5.000000000000000000e-01,4.000000000000000000e+00,1.000000000000000000e+00,5.149513804999999593e+03,1.255221999999999935e+04
1.000000000000000000e+00,6.400000000000000000e+01,1.000000000000000000e+00,2.109894998000000214e+03,3.634963999999999942e+04
5.999999999999999778e-01,6.400000000000000000e+01,1.000000000000000000e+00,3.619232212999999774e+03,1.263343000000000029e+04
8.000000000000000444e-01,2.560000000000000000e+02,4.000000000000000000e+00,1.713158517999999958e+03,2.343304999999999927e+04
9.000000000000000222e-01,6.400000000000000000e+01,1.024000000000000000e+03,1.318388431999999966e+03,1.753468999999999869e+04
6.999999999999999556e-01,2.560000000000000000e+02,1.600000000000000000e+01,1.594416105000000016e+03,1.085725000000000000e+04
5.999999999999999778e-01,1.000000000000000000e+00,4.000000000000000000e+00,3.126891154999999799e+03,1.880743000000000029e+04
5.999999999999999778e-01,4.000000000000000000e+00,1.638400000000000000e+04,1.270425850999999966e+03,1.618359000000000015e+04
8.000000000000000444e-01,1.600000000000000000e+01,2.560000000000000000e+02,1.385504627000000028e+03,1.728445999999999913e+04
1.000000000000000000e+00,6.400000000000000000e+01,2.560000000000000000e+02,1.388593292000000019e+03,1.956161999999999898e+04
8.000000000000000444e-01,2.560000000000000000e+02,2.560000000000000000e+02,1.347624790000000075e+03,1.729318000000000029e+04
5.999999999999999778e-01,1.600000000000000000e+01,6.400000000000000000e+01,1.786518679999999904e+03,1.080484000000000015e+04
9.000000000000000222e-01,6.400000000000000000e+01,4.096000000000000000e+03,1.318135676000000103e+03,2.192952000000000044e+04
5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.258112825999999586e+03,1.253671999999999935e+04
5.999999999999999778e-01,1.000000000000000000e+00,2.560000000000000000e+02,1.660049798000000010e+03,8.731610000000000582e+03
6.999999999999999556e-01,6.400000000000000000e+01,1.024000000000000000e+03,1.303411360999999943e+03,1.318973999999999978e+04
9.000000000000000222e-01,1.000000000000000000e+00,1.600000000000000000e+01,2.210134257000000161e+03,2.960627000000000044e+04
5.000000000000000000e-01,1.024000000000000000e+03,4.096000000000000000e+03,1.296897774999999911e+03,1.555390999999999985e+04
5.999999999999999778e-01,4.000000000000000000e+00,1.000000000000000000e+00,3.747871322999999848e+03,1.255570000000000073e+04
5.000000000000000000e-01,1.600000000000000000e+01,1.000000000000000000e+00,5.229181160000000091e+03,1.253895999999999913e+04
5.000000000000000000e-01,1.024000000000000000e+03,1.600000000000000000e+01,1.880399470000000065e+03,1.073376000000000022e+04
6.999999999999999556e-01,2.560000000000000000e+02,4.096000000000000000e+03,1.314937940000000026e+03,1.987479999999999927e+04
9.000000000000000222e-01,1.024000000000000000e+03,1.600000000000000000e+01,1.586647560000000112e+03,2.147350000000000000e+04
1.000000000000000000e+00,1.600000000000000000e+01,2.560000000000000000e+02,1.404940141000000040e+03,2.175827000000000044e+04
6.999999999999999556e-01,1.000000000000000000e+00,2.560000000000000000e+02,1.619226173999999901e+03,1.085255999999999949e+04
8.000000000000000444e-01,2.560000000000000000e+02,6.400000000000000000e+01,1.408231244000000061e+03,1.940750000000000000e+04
9.000000000000000222e-01,4.000000000000000000e+00,1.638400000000000000e+04,1.280796293999999989e+03,2.514734000000000015e+04
8.000000000000000444e-01,2.560000000000000000e+02,1.024000000000000000e+03,1.330546636999999919e+03,1.966797999999999956e+04
5.000000000000000000e-01,4.000000000000000000e+00,1.638400000000000000e+04,1.270589627000000064e+03,1.386562000000000080e+04
6.999999999999999556e-01,1.600000000000000000e+01,4.096000000000000000e+03,1.281538285000000087e+03,1.337887999999999920e+04
8.000000000000000444e-01,6.400000000000000000e+01,1.638400000000000000e+04,1.320508949000000030e+03,3.424348999999999796e+04
9.000000000000000222e-01,1.000000000000000000e+00,1.024000000000000000e+03,1.405254245999999966e+03,1.737990999999999985e+04
9.000000000000000222e-01,1.600000000000000000e+01,1.000000000000000000e+00,2.341462081000000126e+03,3.632931999999999971e+04
6.999999999999999556e-01,6.400000000000000000e+01,1.638400000000000000e+04,1.282492457000000059e+03,2.708043000000000029e+04
6.999999999999999556e-01,2.560000000000000000e+02,4.000000000000000000e+00,1.951044824000000062e+03,1.285305999999999949e+04
1.000000000000000000e+00,1.000000000000000000e+00,2.560000000000000000e+02,1.593512913000000026e+03,2.155868000000000029e+04
1.000000000000000000e+00,2.560000000000000000e+02,4.096000000000000000e+03,1.588528831999999966e+03,3.640641999999999825e+04
9.000000000000000222e-01,1.000000000000000000e+00,4.000000000000000000e+00,2.429684276999999838e+03,3.371373000000000320e+04
5.000000000000000000e-01,1.000000000000000000e+00,1.638400000000000000e+04,1.271753365000000031e+03,1.376060000000000036e+04
1.000000000000000000e+00,1.024000000000000000e+03,6.400000000000000000e+01,1.579061709999999948e+03,2.576184999999999854e+04
6.999999999999999556e-01,1.600000000000000000e+01,4.000000000000000000e+00,2.487987431000000015e+03,1.894702000000000044e+04
5.000000000000000000e-01,4.000000000000000000e+00,4.096000000000000000e+03,1.309276413999999932e+03,8.971530000000000655e+03
8.000000000000000444e-01,4.000000000000000000e+00,4.096000000000000000e+03,1.289574824999999919e+03,1.537611000000000058e+04
9.000000000000000222e-01,4.000000000000000000e+00,4.096000000000000000e+03,1.294339615999999978e+03,1.770413999999999942e+04
5.000000000000000000e-01,1.024000000000000000e+03,1.024000000000000000e+03,1.302023693999999978e+03,1.098207999999999993e+04
5.999999999999999778e-01,1.024000000000000000e+03,2.560000000000000000e+02,1.351998671000000058e+03,1.094748999999999978e+04
5.000000000000000000e-01,1.024000000000000000e+03,4.000000000000000000e+00,2.542238813999999820e+03,2.920225000000000000e+04
8.000000000000000444e-01,4.000000000000000000e+00,2.560000000000000000e+02,1.478045732000000044e+03,1.524995000000000073e+04
1.000000000000000000e+00,4.000000000000000000e+00,4.096000000000000000e+03,1.304324411000000055e+03,1.981009000000000015e+04
9.000000000000000222e-01,6.400000000000000000e+01,1.000000000000000000e+00,2.118723891000000094e+03,3.632025000000000000e+04
5.999999999999999778e-01,6.400000000000000000e+01,1.600000000000000000e+01,2.033429988999999978e+03,1.070730999999999949e+04
1.000000000000000000e+00,1.000000000000000000e+00,6.400000000000000000e+01,1.913104368999999906e+03,2.775433000000000175e+04
5.000000000000000000e-01,2.560000000000000000e+02,1.024000000000000000e+03,1.307561279999999897e+03,1.103935000000000036e+04
5.999999999999999778e-01,1.024000000000000000e+03,1.638400000000000000e+04,1.393614636999999902e+03,3.679120999999999913e+04
1.000000000000000000e+00,1.600000000000000000e+01,1.600000000000000000e+01,1.750590736000000106e+03,3.626729000000000087e+04
5.000000000000000000e-01,2.560000000000000000e+02,6.400000000000000000e+01,1.626654117000000042e+03,1.495381999999999971e+04
9.000000000000000222e-01,2.560000000000000000e+02,4.096000000000000000e+03,1.439558927999999923e+03,3.638538999999999942e+04
8.000000000000000444e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.548705257999999958e+03,2.932229000000000087e+04
6.999999999999999556e-01,1.024000000000000000e+03,2.560000000000000000e+02,1.363001015999999936e+03,1.523086000000000058e+04
9.000000000000000222e-01,4.000000000000000000e+00,2.560000000000000000e+02,1.463333298999999897e+03,1.945429000000000087e+04
8.000000000000000444e-01,1.000000000000000000e+00,1.638400000000000000e+04,1.281177353000000039e+03,2.055413999999999942e+04
5.999999999999999778e-01,1.000000000000000000e+00,6.400000000000000000e+01,2.086676124999999956e+03,1.075012999999999920e+04
1.000000000000000000e+00,1.000000000000000000e+00,4.096000000000000000e+03,1.323445870000000014e+03,2.198040000000000146e+04
6.999999999999999556e-01,4.000000000000000000e+00,4.000000000000000000e+00,2.711405960999999934e+03,1.269289999999999964e+04
5.999999999999999778e-01,2.560000000000000000e+02,1.024000000000000000e+03,1.302341384000000062e+03,1.106697999999999956e+04
6.999999999999999556e-01,1.000000000000000000e+00,1.638400000000000000e+04,1.276738560000000007e+03,1.835852999999999884e+04
5.999999999999999778e-01,2.560000000000000000e+02,6.400000000000000000e+01,1.501526137000000062e+03,8.766399999999999636e+03
6.999999999999999556e-01,4.000000000000000000e+00,6.400000000000000000e+01,1.843379711999999927e+03,1.083245999999999913e+04
5.000000000000000000e-01,2.560000000000000000e+02,2.560000000000000000e+02,1.401072001000000000e+03,6.741449999999999818e+03
6.999999999999999556e-01,1.000000000000000000e+00,4.000000000000000000e+00,2.729267232000000149e+03,2.322211999999999898e+04
8.000000000000000444e-01,4.000000000000000000e+00,4.000000000000000000e+00,2.384413805000000139e+03,2.334131000000000131e+04
5.999999999999999778e-01,2.560000000000000000e+02,1.638400000000000000e+04,1.310790772999999945e+03,3.212729000000000087e+04
5.999999999999999778e-01,6.400000000000000000e+01,1.024000000000000000e+03,1.309290893000000096e+03,1.098854999999999927e+04
5.999999999999999778e-01,4.000000000000000000e+00,2.560000000000000000e+02,1.568538127000000031e+03,1.091105999999999949e+04
